feature	s__Bifidobacterium_dentium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_longum	s__Lactobacillus_fermentum	s__Lactobacillus_salivarius	s__Lactobacillus_rhamnosus	s__Actinomyces_naeslundii	s__Actinomyces_oris	s__Actinomyces_sp_HPA0247	s__Streptococcus_anginosus_group	s__Streptococcus_mutans	s__Streptococcus_vestibularis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Blautia_wexlerae	s__Blautia_hansenii	s__Anaerostipes_hadrus	s__Clostridium_sp_CAG_58	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_sp_CAG_38	s__Faecalibacterium_prausnitzii	s__Fusicatenibacter_saccharivorans	s__Roseburia_faecis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bicirculans	s__Ruminococcus_lactaris
DP550	0.0030617	0.0623401	0	4.41e-05	6.67e-05	6.02e-05	0	0.000215	0.0005267	1.38e-05	0	0.0029534	0.0034314	0.0036099	0	0	0.0042285	0	0.00315	0.0005331	0.0032567	0.0031406	0	0.0002431	0.0004617	0.0211422	0.0236678	0.0003842	0.0018267	0.0001075	0.0161302	0
DP548	0	7.07e-05	0	1.31e-05	0	0	0	0	0	7.11e-05	1.74e-05	0	0	0	0	0	0.0011897	0	0.0030398	0	0.0132152	0.0048142	0	0	0	0.0891796	0.0117075	0.0035955	0.0034838	0.0036755	0.0066591	0
DP547	0	0	0	0.0001058	0	0	0	0	0	0	0	1.04e-05	0	0.0001951	0	0	0.040951	0	0.043206	0.0049429	0.0130287	0.0019318	0	0.0547596	0.0053199	0.09056	0	0	0.0646299	0.0095565	0.0234142	0
DP546	7.64e-05	0	0	0	0	0	0	0.0002963	0.0002482	0	0	0.0002246	0.0002969	0.000601	0	0	0.0121755	0.0007651	0.0459745	0.0017214	0.0048626	0.0297413	0	0.0213855	0.0002964	0.0348254	0.0705183	0.019029	7.35e-05	0.0139821	0	0.0026311
DP545	0	0.0192058	0	0	0	0	0	0	0	0	0	0	0.0007456	0.0233641	0	0	0.0770184	0	0.0109257	0	0	0	0	0.1404531	0	9e-06	0.0120951	0	0	0	0	0
DP544	0	0	0.0001237	4.11e-05	0	0	7.66e-05	0	0	0	0	0	0	0	0	0	0.0241311	0	5.69e-05	0.0022386	0.0022505	0.0028226	0	0.0008831	0	0.0761445	0.0013082	0	0	0	0	0.0001553
DP542	0	0.0004624	0	0.0001073	0	0	0	0	0.0007404	0	0	0.007668	0	0.0043416	0	0	0.0011777	0	0.0010118	0.0041164	0.0005676	0.0394641	0	0	0	0.0182925	0.0038465	0.0009924	1.33e-05	0.0001156	0.0041468	0.0008874
DP541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0177295	0	0.0020944	0.0001405	0.0022814	0	0	0.0002501	0.0001256	0.0592715	0.0007338	0	0.0003825	0	0.0102706	0
DP540	0.0008335	0	0	0.0028787	0.0014105	0	0	0	0	0.0002041	0.0002653	0.0001466	0.014438	0	0	0	0.0040362	0	0.0002754	0.0026119	0.007201	0.0023247	0.001697	0.0234997	0	0.1315636	0.011023	0.0247272	0.0036867	0.001039	0.0120658	0
DP539	0	0	0	0.0095865	0.0017611	0	5.44e-05	0	0	0	2.76e-05	0	0.000674	0.000385	0	0	0.0223087	0	0.0017396	0	1.87e-05	0.0088871	0.008623	3e-05	0	0.0002293	0.0037812	0	0.0040005	0.0122343	0	0.0018755
DP538	0	0.0077702	0	0.010932	0	0	0	0	0	0	0	0	0	0	0	0	0.0128917	0	0.0079208	0.0010306	0.0019692	0.008112	0.0024807	0.0063407	0.0023598	0.1417338	0.0111912	0.1020495	0.0001475	0.0130574	0.0385497	0.004959
DP537	0	0.0336617	0.001916	0.0882467	0.0001691	0	0	0	0	0	0	0	0	0	0.0019195	0	0	0	0.0006519	0	0.0264008	0.0048686	0.0008296	0.0195985	0.0086893	0.0049623	0.0004465	0	0	0	0	0
DP535	0.0004288	0	0	0.1616321	0	0	0	4.33e-05	5.63e-05	6.26e-05	0	0	0	0.000106	0	0	0.060115	0	0.0084315	0	0.0050614	0.0022431	0	0.1162043	0.0176406	0.0381483	0.0786659	0.0012868	0.0026619	0.0001262	0.0082501	0
DP533	0.0237493	0.0235562	0	0.0182817	0	0	0	0	0.000194	0	0.0017664	0	0.0019619	0.0021983	0.0012379	0	0.0020675	0	0.0070735	0	0.0022099	0.0008383	0.0014656	0.0230177	5.93e-05	0.0931187	0.0229938	0.0014928	0.0031008	0.0025126	0.0325526	0
DP532	0.0025865	0.2657678	0	0.1932239	0	0	0.0021313	0	0.0006063	0	0	0	0	0.0097787	0	0	0	0	0.0012139	0	0	0	1.51e-05	0.00043	0	0.0049981	0	0	0	5.13e-05	0	0
DP530	0	3.37e-05	0	0.0014816	0	0	0	0	7.27e-05	0	1.67e-05	0	2.51e-05	0.0001482	0	0	0.0093314	0	0.0078377	0.0150582	0	0.01243	0	0.0914854	0	0.0333086	0.0114271	0.0090537	0	0.0004059	0	0.0017351
DP529	0.0005858	5.6e-06	0	0.0030459	0	0.0166882	0	0	0	9.93e-05	0	0.0012022	9.19e-05	0.000432	0	0	0.0664448	0	0	0	0	0	0	0.0001519	0	0.0002066	7.37e-05	0	0	0	0	0
DP528	0	1.03e-05	0	0.051513	0.0025307	0	0.0007512	0	0	0	0	0	0.0088959	0.0003958	0	0	5.16e-05	6.95e-05	0	0	0	0	0	9.99e-05	0	0.0001322	0.0467267	0	0.0023421	0	0	0
DP527	0	1.03e-05	0	0.0150112	0	0	0	1.09e-05	6.17e-05	0.0003131	0	0	0	0.0956048	0	0	0.0744171	0.0028467	0.009185	0.018021	0	0.0195766	0	0.0357763	5.13e-05	0.0093949	0.0240696	6.8e-06	0.0034897	0.0011204	0	0
DP525	0	1.53e-05	0	6.06e-05	2.5e-06	0	0	0	0.0001207	0.0001979	0.0004022	9.2e-06	7.2e-05	0.0146728	0	0	0.0194432	0	0.0050364	0.0041614	0.0036364	0.0064486	0.0002774	0.0791416	0	0.1206184	0.0551692	0.0123224	0.0039658	0.0076758	0	0
DP524	0	4.05e-05	0	0.0001104	0	0	0.0002623	0	0.0007995	0	0	0	0	0.0035573	0	0	0.012893	0	0	0.0008587	0	0	9.11e-05	0.0002659	3.2e-06	0.0002238	0.0018919	3.52e-05	0.0002254	0	0	4.35e-05
DP523	7.13e-05	5.1e-06	0	0.0009843	9.09e-05	0	0	0	0.0001232	1.54e-05	2.63e-05	0	0.0002475	0.0002642	0	0	0.0002608	0	0.0009419	0.001154	0.0049939	0.0013431	0	0.0299457	0	0.0294401	0.0007577	0	0	0	0.027711	0
DP520	0	4.8e-06	0	2.7e-05	0	0	0	0	9.77e-05	0	0	0	0	0.0006544	0.0022867	0.0006836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DP518	0	0	0	0	0	0	0	0	0.0001002	0	0	0	0	5.95e-05	0.0023512	0.0002892	3.11e-05	7.5e-06	0	0	0	0	0	0.0179151	0	9.5e-06	0	0.0005073	0	0	0	0
DP516	9.68e-05	0.0110792	0	0.0155742	0.0003932	0	0	0	1.49e-05	0	0	0.0004265	0.015078	0.0214744	0.0001951	4.37e-05	1.11e-05	0	0.0286546	0.0020634	0.0189398	0	0.0007131	0.0490709	0	0.1273223	0.0293176	0.006253	0.0164161	0.0077954	0	0
DP515	0	0.0077904	0	0.0043874	0	0	0	0	0	0	0	0	0	0.0002934	0	0	0.0027257	0	0.0196099	0	0.0181737	0.0161708	0	0.0148403	0.0095224	0.0662158	0	0.0220059	0.0096971	0.0002505	0	0
DP514	0.0038696	0	0.0680051	0.1068911	0	0	0.0003153	0	0	0	0	0	0	0.007602	0.0039949	0.0002873	0	0	0	0	0	0	0	0	0.0087793	4.24e-05	0.0364062	0	0.000892	0.0242386	0	0
DP513	0	0	0	0.0241551	0	0	0.0007877	0.0002795	0	0	0	0	0.001192	0.0017107	0	0	0.0017041	0	0.0124087	0	0	0.0006937	0	0.0560463	0.0086806	0.0624818	0.00894	0.0034087	0.0055667	0.0029073	0	0.0054864
DP511	0	0	0	9.5e-06	0	0	0	0	0	0	0	0	0	0.5464065	0.0429956	0.001724	0.0064366	0	0.0015417	0.0047457	0	0.0077657	0	0.0450433	0.0002046	0.028381	0.0267798	0	0.0243111	4.11e-05	0.03813	0
DP509	0.0240212	0	0.0093123	0.2732562	0.0582977	0	0.0091035	0	0	0	0	4.5e-05	0.0003247	0.0258709	0.0027472	0.000629	0	0	0	0	0	0	0	0	0	8.92e-05	0	0	0	0	0	0
DP508	0.0035992	0	0	0.0105123	6.66e-05	0	0	0	6.19e-05	0	0.000446	0.0012573	0.0002213	0.01213	0	0	0.0014568	0	0.0097287	0.0013683	0.0247135	0.0104249	0	7e-06	0.0014272	0.1075812	0.0200807	0.0080275	0.0001759	6.62e-05	0	0.0097958
DP507	0.0004272	3.07e-05	0	0.030978	9.86e-05	0	0	0	0.0014121	0	0.0118962	0.0166567	0.002709	0.0190965	0.0128031	0.0014573	0.0011187	0	0.0003553	0.0007704	0	0.0190908	0	0.0221014	0	0.0062884	0.0321048	0.0002232	0.0044695	0.0056348	0	0
DP506	0	0	0	0.0501873	0	0	0	0	0.0001031	0	0	0	0	0.0004938	0	0	2.67e-05	0	0.0007985	0.0002084	0.0034971	0.0009213	0	0.0008456	1.59e-05	0.008402	0.0023999	0.0017348	0.0004503	9.88e-05	0.0549134	0
DP504	0	0	0	0.0849634	2.97e-05	0	0	0	6.31e-05	0	0	0.0001151	0	0.0006403	0.0002505	0	1.45e-05	0	0	0	0	0	0	0	0	4.37e-05	0	0	0	0	0	0
DP502	0.0002358	0	0	0.0134333	0	0	4.51e-05	0	0.0004438	0	0	0.0047179	0.0009065	0	0	0	0	0	0.0070229	0.0005126	0	0.009591	0.0239717	0	0	0.0332566	0.0124117	0	0.0036573	0	0	0
DP501	0	0	0	0.000103	0	0	0	0	0	0	0	0	0	0	0.047466	0.0047201	4.96e-05	0	0.0152323	0.0060714	0.0307421	0.0073361	0	0.0043699	0.0022185	0.0789381	0.0517966	0.008773	0.0100875	0.0038096	0.0030298	0.0092274
DP500	4.54e-05	0	0	0	0	0	1.49e-05	0	0	0.0004139	0.0001055	0	0.0004242	0.0304604	0.0002011	0	0.2274853	0	0.0994856	0	0	0	0	3.63e-05	0	0.000134	0	0.0002838	0	0	0	0
DP499	0	0	0	0.0006658	0	0	0	0	0.0007315	0	0.0005262	0.0012808	0	0	0	0	0.0137869	0	0.0049357	0.0086458	0.017887	0.0255714	0.0015649	2.49e-05	0	0.1628225	0.0143527	0	0.0205683	0.0063311	0.0455415	0
DP498	0.0035468	0.0100218	0	5.32e-05	0	0	0	0	0.0001425	0	0	0	0.0001132	0.1859169	0.0150762	0.0019352	0	0	0	0.0005452	0	0.0088002	0	0	0	0.0004339	0	6.74e-05	0.0001658	0.0003681	0.0010078	0
DP497	0	0	0	0.0089939	0	0	0	0	4.06e-05	0.0001286	0	0	0	0.0016174	0	0	0.0092462	0.0008662	0.027541	0.0007233	0	0.0037312	0	0.0148937	0.0033282	0.0056555	0.0086657	0.0506963	0.0020803	0	0	0.0008044
DP495	0	0	0	0.041689	0	0	0	0	0.0002764	0	0	0	0.0002236	1.74e-05	0	0	0.0020229	0	7.76e-05	0.0004292	0.0017893	0.026495	0	0.0051866	0	0.0137428	0.004619	0	0	0	0.0218231	0.0083485
DP494	0	0	0	0.1344988	0	0	0	0	0.0002098	0.0002255	0.0003137	0.0003918	0	0.0001237	0	0	9.24e-05	0	0.0049338	0.0031822	0	0	0	8.76e-05	0	0.046375	0	0.0255344	0.0108999	0	0	0
DP493	0	0	0	0.0002947	0	0	0	0	0	0	0	0	4.71e-05	0	0.067724	0.0692736	0.0009554	0	0.0070729	0.0034268	0.0146092	0.0074604	0	0.017226	0	0.0500104	0.0450376	0.0315717	0.0222103	0.0019999	0.0021964	0.0058881
DP492	0.0004039	0.0335649	0.0016593	0.0041322	7.7e-06	0	0	0	0.0002974	0.0001265	0	0.0008013	0.0003493	0.064083	0	0	4.7e-05	0	7.52e-05	0	0.0029327	0.000893	0	0.0103392	0.0003171	0.0081173	0.0033435	0.0098992	0	0.001688	0.0137022	0
DP491	0.0001838	0	0	0.0023865	0	0	0	0	0	0	0	0	0	6.78e-05	2.76e-05	0	0.0101279	0	0.007225	0.0009162	0.0014348	0.0042987	0	0.1250305	0.0040779	0.1039681	0.0169592	0.1151253	0.0142664	0.004031	0.0019346	0.0142437
DP490	0	0	0	7.28e-05	0	0	0	0	0.0006583	1.84e-05	0	0	5.3e-05	0	0	0	0.004956	0	0.0033755	0.0018795	0	0.0003556	0.0006962	0.0026545	0.0004435	0.1285602	0.0016728	0.0035196	2.02e-05	5.12e-05	0.0037634	0
DP489	0	0	0.00045	0.0638203	0.0051324	0.0007997	0	0	0	0	0	0	0.000571	3.19e-05	0.0067926	0.0005748	0.0017274	0	0.01028	0	4.77e-05	0.0009597	0	0.0001698	0	0.0359737	0.0246815	0.0045633	0.0066615	0.0025369	0.0124871	0.0187978
DP488	0	0	0	0.0076193	0	0	0	0	0	0	0	0	0	0	0	0	0.0804154	0.0001062	0.0304154	0.0092143	0	0.0386513	0.0006022	0.0001182	0	0.043509	0.0463002	0.0376052	0	0	0	0.0188955
DP486	0	0.016675	0	0.0020286	0	0	0	0	0.0002001	2.11e-05	0	0	5.97e-05	0	0	0	0.0453975	0	0.010216	0.0051612	0	0.0147072	0	0.1305865	0.0047492	0.0186498	0.0149349	2.34e-05	0	0.0019072	0	0
DP485	3.73e-05	0	0	0.0080619	0	0	0	0	0	0	0	0.0001504	2.66e-05	0	0	0	0.0096683	0	0.016278	0.0036747	3.13e-05	0.0003615	0.0003957	0.0755325	0.0023807	0.0454122	0.0117685	0	9.1e-06	0.0013118	0.0113808	0
DP483	0	0.0004458	6.18e-05	0.013427	0	0	0	0	0	0	0	0	0	0	0	0	0.0003269	0	0.0299585	1.69e-05	0.0017445	0.0231239	0.0021441	0.0001887	0	0.211825	0.0132359	0	0	0	0.0017828	0.0298459
DP480	0.0005262	0	0	2.99e-05	0	9.2e-06	0	0	0	0	0.0005364	0.0014713	0.0010435	0	0.0065789	0.0001813	0.0025604	0	0.0333469	0.0005215	0.0196526	0.0156261	0.0035298	0.079551	0	0.1632001	0.0311538	3.9e-06	0.0049665	0.0007564	0	0.0038438
DP478	0.0003922	0.0050669	0	0.0117398	0.0076644	0.2735681	0.0001661	0	0	0	0	0	0	0.000248	0.0024782	0.000427	0.001208	0	0.0002716	0.0001055	0.014323	0.0038181	0	0.0250872	8.31e-05	0.025256	0.0024024	0.0106567	7.89e-05	0.0006128	0.0106595	0
DP477	0.0037246	0	0	0	0	0	0	0	0.0001319	0	0	0.0002837	6.78e-05	0	0	0	0.0012857	0	8.33e-05	0.0004775	0.0168744	0.0136515	0	0.0003043	0.0005646	0.1499933	0.0673483	0.0012986	0.0033317	0	0	0.0003947
DP476	0	4.81e-05	0	0.0064719	0	0	0	0	0	0	0	0	0	0	0	0	0.0002519	0	6.1e-06	0.0038772	0.0031893	0.0051143	0	0.1700404	0	0.0105572	8e-06	0.0010264	0.0076713	0	0.0369033	0
DP474	0	0.0314488	0.1454628	0	0.0017008	0	0.0004129	0	2.75e-05	0	0	0	0	0.064075	0.0151284	0.0007288	7.54e-05	7.87e-05	0	0	0	0	0	0	0	4.93e-05	0	0	0	0	0	0
DP473	0.0004158	0.0352033	0	0.0142847	0	0	0	0	0	9.69e-05	0	1.38e-05	0	0.0018465	0	0	0.0750849	0	0.0005188	0.0010975	0.0019066	0.0098986	0	0.0488837	0.0008678	0.0998541	0.0215208	0.0356825	0.0262106	0.0023092	0.0034463	0
DP472	0.0007668	0	0	0.0057908	0	0.0168583	0	0	0.0004937	0.0002584	0	0	0	0.0626854	0.0582841	0.0072059	9.98e-05	0	0	0	0	0	0	8.33e-05	0	0.0002209	0	2.02e-05	0	0	0	0
DP470	0	0	0	5.93e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0116988	0	0.0058128	0.0037671	0	0.0100597	0.0046494	0.0609209	0	0.0714576	0.0036773	0.0159677	0.0452516	0.0018615	0	0.0108809
DP469	0	0	0	0.0646268	0	0	0	0	0	0	0	0	0	0	0	0	0.0086627	0	0.0499391	0	0	0.0039286	0.0060013	0.0001643	0	0.000111	0.0302635	0	0	0	0	0
DP467	0.0024975	0	0	0	3.23e-05	0	0	0	0.0005098	0	5.06e-05	4.7e-05	0	0	0	0	4.21e-05	0	0.009444	0.0007417	0	0.0041876	0	0.0173964	0.0009826	0.0035877	0.0008663	0	0	0	0	0.0001155
DP466	0	0	0	0.0003202	0	0	0	0	0.0001421	0	0	0	0	0	0	0	0.0219743	0	0.0071386	0.0001672	0.0120481	0.0203085	0	5.09e-05	1.95e-05	0.0327955	0.0075329	0.0026108	0	0.0013478	0	0
DP464	0	0	1.49e-05	0.0057268	0	0	0	0.0004816	8.46e-05	0	4.46e-05	7.78e-05	7.23e-05	0.0007582	0	0	0.0003016	0	0.0019605	0.0105543	0	0	0	0.0001252	0.0002594	2.11e-05	0	0	0.0104727	0.0012482	0	0
DP463	0	0.0001035	1.43e-05	0	0	0	0	0	3.11e-05	3.44e-05	0	6.07e-05	0.000126	0	0	0	5.53e-05	0	0	0	0	0	0	0	0	4.45e-05	0	0	0	0	0	0
DP460	0	0	0	1.05e-05	0	0	0	1.08e-05	0	0	0	0	0	0	0.0957888	0.0071105	0	0	0.0007763	0.0051996	0	0.0022855	0.0005891	2.63e-05	0.0010607	0.0051174	0.0020453	0	0	0	0	0
DP459	0.0001836	0	0	0.0005144	0	3.09e-05	0	0	0	0	0	0.0002499	0.0019089	0.0697108	0.0803516	0.0035873	0.0013262	0	0.0015212	0.0029796	3.03e-05	0.0061329	0	5.34e-05	0	0.0426731	0.0111623	5.9e-06	0.0015761	0.0070818	0	0
DP458	0	0	0	0.001958	0	0	0	0	0	0	0	0	0.0003682	0.0001345	0	0	0.0016817	0	0.0355698	0.0016572	0	0.0123828	0.0039407	0.048432	0	0.0968679	0.0350872	0.0326354	0.0093368	0.0320727	0.0133578	0.0114025
DP456	0	0	0	0.0015715	0	0	0	0	0	0	0	0	0	0	0	0	0.0238201	0	0.0159289	0.0041674	0	0.0009221	0.0013972	9.36e-05	0.0560132	3.58e-05	0	0	0	0.0115111	0	0.0269337
DP455	0	0	0	0.0001958	0.0065753	0	0	0	0.0001891	0	0	0	0	0.0009165	0.0005149	0.0002551	0.0017239	0	0.0223122	0	0.0015291	0.0029143	0	0	0	0.0370019	0.0095523	0.0306966	0.0553946	0	0	0
DP454	0	0	0	0.0002556	0	0	0	0	0.0003422	2.8e-06	0	6.51e-05	0	0	0	0	0.0096972	0	0.0277146	0.0018288	0.0061907	0.0118293	0.0021508	0.0220107	0.0017326	0.0229702	0	0.0063819	0.0007998	0.0010223	0.0087921	0
DP452	0	0.0001647	0	0.0004032	0	0	0	0	6.66e-05	0	0	0	0	0	0	0	0.0106658	0	0.009544	0.0057411	0	0	0.0159203	0.0394901	8.3e-05	0.0240168	0.0315588	0.0058834	0.0020425	0.0398153	0	0.0363943
DP451	0	0	0	0.0006876	0	0	0	0	0	0	0	0	0	0.0030812	0	0	0.0905505	0	0	0	0	0.0210105	0	0.0002019	0.0001405	0.0003364	0	0.1024718	0	0	0	0
DP450	0.0004033	0	0	0.1094771	0	5.2e-06	0	0	0.0002864	0.0002918	0	0.0010051	6.55e-05	0	0.096749	0.1050631	0.0078219	0	0	0	0	0.0018209	0	3.02e-05	0.0002933	0.0006674	0.0114036	0	0.0004691	0	0	0
DP449	0.029899	0	0	0.001339	0.0002186	0	0	0	0.0006539	0	0	0	0	0.0012207	0.0002076	0	0.032378	0	0	0.0003543	0.0021227	0	0	0.0025758	0	0.0002197	0.000274	0	0.0064077	0	0	0
DP448	0	0	0	0.0001981	0	0	0	0	0	0	0	0	0	0.0039575	0.0340734	0.0022469	0.0021036	0	0.0005536	0.0006272	0	0.0264171	0	0.0265884	0	0.0537263	0.0074603	0	0.0022148	0.001971	0	0
DP447	0	0	0	0.0037853	0	0	0	0	0	0	0	0	0	0.0128	0	0	1.98e-05	0	0	0	0.0033031	0	0	0	0	0.0064601	0	0	0	0	0	0
DP446	0.0040839	0	0	0.560897	0	0	0.0002624	4.37e-05	1.65e-05	0.0004758	9.8e-05	8e-04	0.0010371	0	3.75e-05	0	0.0130195	0	0	0	0	0	0	1.16e-05	0	0.0923281	0.0150934	6.7e-06	0	0	0	0
DP445	0.053405	0.0259803	0	0.0054545	0.0009215	0.0329569	0.0021126	4.9e-05	0.0032971	0.0001083	0.0086887	0.0010666	0	0.0567472	0.0030027	0.0004306	2.72e-05	0	0.0009056	5.39e-05	0.001935	0.0036814	0.0001031	0.0005952	0	0.0207357	0.0040648	0.0049588	0	0.0001082	0.0175285	0
DP444	0	0	0.0391332	0.0003042	0.0001191	0	0.0118255	0	0	0	0	3.35e-05	0.0002075	0.0025674	0.0002397	0.0001224	0.0005068	0	0	0	0	0	0	0.000192	0	0.000283	0.0018801	0	0	0	0	0
DP443	0	0	2.86e-05	0.0031819	0	0	0	1.09e-05	8.92e-05	0	0	0.0004017	0.0006502	0	0	0	0.0683407	0	0	0.020987	0	0.0065762	0	0.1017438	0	0.0001181	0.004007	0	0	0.017933	0	0
DP441	2.9e-05	0	0	0.0001624	0.0002715	0.0001384	0	0.0005013	0.0010506	0	0	0.0008048	0	0	0.0008244	0	0.0538847	0.0025488	0	0.0016523	0	0	0	9.17e-05	0	0.0003614	0.0003522	0.0012638	0	0	0	0
DP440	0	0	0	0.0009418	0	0.000122	0	0	0.0011113	0.0010087	0	0.0022897	8.41e-05	0	0	0	0.0005926	0.0026221	0	0.0032511	0	0	0	0.0002987	0	0.0004802	7.4e-06	0.0001142	0	0	0	0
DP439	0.0050695	0.0526447	0.0259307	0.3738679	0	0	0.0035216	0	0.0003273	0	1.98e-05	0	0	0.0005135	0	0	6e-06	0	0	0	0	0	0	0.0001213	0	5.38e-05	0	0	0	0	0	0
DP438	0	0.000323	0	0.0004425	0	0	0	0.0003132	0.0003564	0	0	0.0008544	0	0.0422243	0.0075423	0	0	0	0.0003481	0	0.005866	0.00062	0	0.0019714	0	0.0235061	0.0018563	0.000259	0	0	0	0
DP437	0	2.88e-05	0	0.0001505	0	0	0	0	0	0	0	0	0	0	0.0016819	0.0003545	0.0299552	0	0	0.0029376	0.0230299	0.0026726	0.001341	0.000106	0	0.0486048	1.23e-05	0	0.0131082	0.0008219	0	0.0089139
DP436	0	0	0	0.0096811	0	8.4e-05	0	0	0	0	0	0	0	0.0050693	0.0022777	9.3e-05	0.0008156	0.0001631	0.020892	0.0060663	0	0	0.0176557	6.2e-05	0.0006697	0.0002392	0.0031041	9.2e-06	0.0031083	0.0002256	0	0
DP434	0.0218715	0.0101397	0	0.0209412	0	0	0	0	0.0010055	0	0	0	0	0.004692	0	0	0.0003253	0	0.0163807	0	0.0011618	0.0012919	0	0.0103213	0	0.1461221	0.009837	0.0064169	0	5.98e-05	0.0101976	0
DP432	0.0071923	0	0.0874093	0.1084234	0.0016244	0.0028843	0.0027907	0	2.97e-05	7.7e-06	0	0.0016864	0.0001454	0	0	0	7.8e-05	0	0	0	0	0	0	8.45e-05	0	1.96e-05	0	0	0	0	0	0
DP431	0.0029335	0	0	0	0	0	0	0	0.0010797	0.0034994	0	0.0002627	0	0.0382645	0.0004339	0	8.44e-05	0	0.0029284	0	0	0	8.5e-06	0.086376	0.0024968	0.0015679	0.0586628	0.0075677	0.000145	0	0.0211273	0
DP430	0.0003308	0	0	0.000754	0	0	0	0.0001845	0.0002326	0.0001938	0.0002226	6.85e-05	0.0001922	0.0001122	0	0	0.0524349	0	0.0125586	0	0	0.0262987	1.18e-05	0.0494146	0	0.0350635	0.0452371	9.47e-05	0	0.0012869	0	0
DP427	0	0.0001172	0	0.0259484	0	0	0	0	0	0.0006396	0	0	0	0	0	0	0.0169163	0.0095116	0.0753714	0	0	0	0	0.0515582	0	6.77e-05	0	0.0563812	0	0	0	0
DP424	0	8.16e-05	0	0.0003745	0	0	0	0	0	0	0	0	0	0	0	0	0.0517838	0	0.0413398	0.0258559	0.0090666	0.0416933	0.0109723	0.0149087	0	0.0889104	0	5.7e-06	0.0478715	0	0.049032	0
DP423	0.0810625	0.1025605	0	0.0269372	0.0126474	0.0571404	0.0006966	0	0.0005783	0.0016198	0.0024757	0.0123804	0.0390887	0	0	0	0.0015507	0	0.002689	0.0009825	0.003721	0.0089904	0.001382	0.003386	9.81e-05	0.0406766	0	0.0017778	0.000529	5.57e-05	0.0062717	0
DP422	0	0	0	1.9e-05	0	0	0	0	0	0	0	0	0	0.001701	0	0	0.0005618	0	0.0219258	0.0024237	0.0128969	0.0080059	0	0.0236369	0	0.1545568	0.0006924	0	0.0017718	0.0040243	0	0
DP420	1.65e-05	0	0.0552429	0.3043268	0	0	0	0	0.0003495	0	0	0	0	0.0007828	0	0	3.72e-05	0	0	0.0004956	0	0	0	4.2e-05	0	6.84e-05	0	0	0	0	0	0
DP419	0	0	0	0	0	0	0	0	0.0001439	5.2e-05	0	0	0	0	0	0	0.1302193	0	0	0	0	0.0203662	0	0.1321824	0.003338	0.0001038	0	0	0	0	0	0
DP416	2.74e-05	0	0	0.0014728	9.9e-06	0	0	0	0	0.0002969	0	0	0	0	0	0	0.0088483	0	0.0131851	0.0168275	0	0	0.0032394	0.0001443	0	0.007734	0.00954	0.0004262	0.0153973	0	0	0.0009976
DP415	0.0010611	0.4635678	0.0059249	0.0446781	0	0	0	0	0.0015524	0.0010769	0	0.0014013	5.29e-05	9.76e-05	0.0366947	0.0039438	0.0208358	0	0.002142	0.0011886	0	0.0116495	0	6.1e-06	0	0.0007668	0.0063351	0	0	0	0	0
DP414	0	0.0001018	0	6.23e-05	0	0	0	0	0	0	0	0	0	0.0089732	0.0007664	0	0.0343173	0	0.0031782	0.0031942	0	0.008913	0.0051385	0.0238437	0.0020606	0.0364565	0.0099955	0.0080193	0.0004873	0.0016104	0.0832833	0
DP413	0	0.0001093	0	0.001397	0.0001385	0.0001304	0	0	0	0	0	0	0	0	1.26e-05	0	0.0016225	0	0.0090623	0.0089035	0	0.0069143	0	0.0666743	0.012484	0.0728212	0.0178074	0.0560342	0.0103896	0.0072893	0	0
DP412	0	0	0.0018928	0.0159932	0.0009642	0.0010045	0	0	0	4.4e-06	0	0	0	0.0038084	0	0	0	0	0	0	0	0.0108785	0	0.0141737	0	0.0001972	0.0040423	0.0146294	0.0019881	0	0	0
DP409	0	4.29e-05	0	0.0323844	0	0	0	0.0001055	0.0020081	0.0008533	0	7.18e-05	0	8.05e-05	0	0	0.0035908	0	0.0045437	0	0.0103954	0.0001584	0.0005922	0.0002686	0.0007394	0.0115556	0.0195409	0.0001699	1.62e-05	0.001276	0	0.0033297
DP408	0	3.98e-05	0	0.0003134	5.73e-05	0	0	0	0	0	0	0	0	0.0001963	0.0016643	2.83e-05	0.0041864	0	0.0012597	0.0044256	0.000687	0.0105925	0	0.0279454	0.002223	0.007489	0.0212962	0.0802774	0	0	0	0.0037057
DP407	0	0.0001634	0	0.0002326	0	0	0	0	0.0001426	0	0.0004391	0.0008602	0.0025761	8.21e-05	0.0008136	0	0.0001929	0	0	0	0	0	0	0.0001874	0	4.71e-05	4e-06	4.75e-05	0	0	0	0
DP406	0.0001409	0.0002945	0	0	0	0.0001095	0.0002138	0	0	0	0.0001538	0.0002133	0	0	0	0	0.0004136	0	0.1209428	0.0002566	0	0.0184434	0.0002056	0.0015347	0	0.0300221	0.0119734	0	0.0006986	0.000491	0	0.0043011
